Species,SiteID,Distance,size,Date,Time
Cervus unicolor,39880,7.5 - 10,1,2022-12-01,14:03:30
Cervus unicolor,39880,7.5 - 10,1,2022-12-01,14:03:32
Cervus unicolor,39880,5 - 7.5,1,2022-12-15,19:05:54
Cervus unicolor,39880,5 - 7.5,1,2022-12-15,19:05:56
Cervus unicolor,39880,5 - 7.5,1,2022-12-15,19:05:58
Cervus unicolor,39880,5 - 7.5,1,2022-12-15,19:06:00
Cervus unicolor,39880,5 - 7.5,1,2022-12-15,19:06:16
Cervus unicolor,39880,5 - 7.5,1,2022-12-15,19:06:18
Cervus unicolor,39880,5 - 7.5,1,2022-12-15,19:06:20
Cervus unicolor,39880,5 - 7.5,1,2022-12-15,19:06:22
Cervus unicolor,39880,5 - 7.5,1,2022-12-15,19:06:24
Cervus unicolor,39880,5 - 7.5,1,2022-12-23,20:41:36
Cervus unicolor,39880,5 - 7.5,1,2022-12-23,20:41:38
Cervus unicolor,39880,5 - 7.5,1,2022-12-23,20:41:40
Cervus unicolor,39880,5 - 7.5,1,2022-12-23,20:41:50
Cervus unicolor,39880,5 - 7.5,1,2022-12-23,20:41:52
Cervus unicolor,39880,5 - 7.5,1,2022-12-23,20:41:54
Cervus unicolor,39880,5 - 7.5,1,2022-12-23,20:41:56
Cervus unicolor,39880,5 - 7.5,1,2022-12-23,20:42:00
Cervus unicolor,39880,5 - 7.5,1,2022-12-23,20:42:02
Cervus unicolor,39880,5 - 7.5,1,2023-01-11,20:45:02
Cervus unicolor,39880,5 - 7.5,1,2023-01-11,20:45:04
Cervus unicolor,39880,5 - 7.5,1,2023-01-11,20:45:06
Cervus unicolor,39880,5 - 7.5,1,2023-01-11,20:45:14
Cervus unicolor,39880,5 - 7.5,1,2023-01-11,20:45:16
Cervus unicolor,39880,5 - 7.5,1,2023-01-11,20:45:22
Cervus unicolor,39880,5 - 7.5,1,2023-01-11,20:45:24
Cervus unicolor,39880,5 - 7.5,1,2023-01-11,20:45:26
Cervus unicolor,39880,5 - 7.5,1,2023-01-11,20:45:28
Cervus unicolor,39889,0 - 2.5,1,2023-02-19,12:09:32
Cervus unicolor,39889,0 - 2.5,1,2023-02-19,12:09:34
Cervus unicolor,39889,2.5 - 5,1,2023-02-19,12:10:00
Cervus unicolor,39889,2.5 - 5,1,2023-02-19,12:10:02
Cervus unicolor,40972,10+,1,2022-12-03,05:35:10
Cervus unicolor,40972,10+,1,2022-12-03,05:35:12
Cervus unicolor,40972,10+,1,2022-12-03,05:35:20
Cervus unicolor,40972,10+,1,2022-12-03,05:35:22
Cervus unicolor,40972,10+,2,2023-01-03,06:58:46
Cervus unicolor,40972,10+,2,2023-01-03,06:58:48
Cervus unicolor,40972,10+,2,2023-01-03,06:58:50
Cervus unicolor,40972,10+,2,2023-01-03,06:58:52
Cervus unicolor,40972,10+,2,2023-01-03,06:59:24
Cervus unicolor,40972,10+,2,2023-01-03,06:59:26
Cervus unicolor,40972,10+,1,2023-02-02,19:57:16
Cervus unicolor,40972,10+,1,2023-02-02,19:57:18
Cervus unicolor,40972,10+,1,2023-02-02,21:07:08
Cervus unicolor,40972,10+,1,2023-02-02,21:07:10
Cervus unicolor,40972,10+,1,2023-02-02,21:07:12
Cervus unicolor,40972,10+,1,2023-02-02,21:07:14
Cervus unicolor,40972,10+,1,2023-02-02,21:07:16
Cervus unicolor,40972,10+,1,2023-02-02,21:07:20
Cervus unicolor,40972,10+,1,2023-02-02,21:07:42
Cervus unicolor,40972,10+,1,2023-02-02,21:07:44
Cervus unicolor,40972,10+,1,2023-02-02,21:07:56
Cervus unicolor,40972,10+,1,2023-02-02,21:07:58
Cervus unicolor,40972,10+,1,2023-02-02,21:08:00
Cervus unicolor,40972,10+,1,2023-02-02,21:08:02
Cervus unicolor,40972,10+,1,2023-02-02,21:08:06
Cervus unicolor,40972,10+,1,2023-02-02,21:08:10
Cervus unicolor,40972,10+,1,2023-02-02,21:08:14
Cervus unicolor,40972,10+,1,2023-02-02,21:08:16
Cervus unicolor,40972,10+,1,2023-02-02,21:08:26
Cervus unicolor,40972,10+,1,2023-02-02,21:08:28
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:57:42
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:57:48
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:57:50
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:57:54
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:57:56
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:57:58
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:58:00
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:58:02
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:58:04
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:58:06
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:58:08
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:58:10
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:58:12
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:58:14
Cervus unicolor,41287,0 - 2.5,1,2023-02-01,19:58:16
Cervus unicolor,41312,5 - 7.5,1,2022-12-09,06:07:12
Cervus unicolor,41312,5 - 7.5,1,2022-12-09,06:07:14
Cervus unicolor,41312,5 - 7.5,1,2022-12-09,06:07:16
Cervus unicolor,41312,5 - 7.5,1,2022-12-09,06:07:18
Cervus unicolor,41312,5 - 7.5,1,2022-12-09,06:07:20
Cervus unicolor,41610,5 - 7.5,1,2022-11-23,05:36:28
Cervus unicolor,41610,5 - 7.5,1,2022-11-23,05:36:30
Cervus unicolor,41610,5 - 7.5,1,2022-11-23,05:36:38
Cervus unicolor,41610,5 - 7.5,1,2022-11-23,05:36:40
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,10:28:50
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,10:28:52
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,10:28:54
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,10:28:56
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,10:28:58
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,10:29:00
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,10:29:02
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,10:29:04
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,10:29:08
Cervus unicolor,41639,7.5 - 10,1,2021-12-08,10:29:10
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,19:39:26
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,19:39:28
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,19:39:30
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,19:39:32
Cervus unicolor,41639,5 - 7.5,1,2021-12-08,19:39:34
Cervus unicolor,41639,7.5 - 10,1,2021-12-08,19:40:52
Cervus unicolor,41639,2.5 - 5,1,2021-12-08,19:41:04
Cervus unicolor,41639,2.5 - 5,1,2021-12-08,19:41:08
Cervus unicolor,41639,2.5 - 5,1,2021-12-08,19:41:10
Cervus unicolor,41639,2.5 - 5,1,2021-12-08,19:41:12
Cervus unicolor,41639,2.5 - 5,1,2021-12-08,19:41:14
Cervus unicolor,41639,2.5 - 5,1,2021-12-08,19:41:16
Cervus unicolor,41639,2.5 - 5,1,2021-12-08,19:41:18
Cervus unicolor,41639,2.5 - 5,1,2021-12-08,19:41:20
Cervus unicolor,41639,2.5 - 5,1,2021-12-08,19:41:22
Cervus unicolor,41934,5 - 7.5,1,2023-04-23,14:35:02
Cervus unicolor,41934,5 - 7.5,1,2023-04-23,14:35:04
Cervus unicolor,41934,5 - 7.5,1,2023-04-23,14:35:06
Cervus unicolor,41934,5 - 7.5,1,2023-04-23,14:35:08
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:35:24
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:35:26
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:35:32
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:35:34
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:35:40
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:35:42
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:35:44
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:35:46
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:35:48
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:35:54
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:35:56
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:36:04
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:36:06
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:36:08
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:36:10
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:36:12
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:36:32
Cervus unicolor,41934,2.5 - 5,1,2023-04-23,14:36:34
Cervus unicolor,41934,0 - 2.5,1,2023-04-23,14:36:42
Cervus unicolor,41934,0 - 2.5,1,2023-04-23,14:36:44
Cervus unicolor,41934,0 - 2.5,1,2023-04-23,14:36:46
Cervus unicolor,41934,0 - 2.5,1,2023-04-23,14:36:48
Cervus unicolor,41934,0 - 2.5,1,2023-04-23,14:36:50
Cervus unicolor,41934,0 - 2.5,1,2023-04-23,14:36:52
Cervus unicolor,41934,0 - 2.5,1,2023-04-23,14:36:54
Cervus unicolor,41934,5 - 7.5,1,2023-04-23,14:38:20
Cervus unicolor,41934,5 - 7.5,1,2023-04-23,14:38:22
Cervus unicolor,41934,5 - 7.5,1,2023-04-23,14:38:54
Cervus unicolor,41934,5 - 7.5,1,2023-04-23,14:38:56
Cervus unicolor,42005,5 - 7.5,1,2023-01-11,18:08:56
Cervus unicolor,42005,5 - 7.5,1,2023-01-11,18:08:58
Cervus unicolor,42005,5 - 7.5,1,2023-01-11,18:09:00
Cervus unicolor,42005,5 - 7.5,1,2023-01-11,18:09:02
Cervus unicolor,42005,5 - 7.5,1,2023-01-11,18:09:04
Cervus unicolor,42005,5 - 7.5,1,2023-01-11,18:09:16
Cervus unicolor,42005,5 - 7.5,1,2023-01-11,18:09:18
Cervus unicolor,42005,5 - 7.5,1,2023-01-11,18:09:20
Cervus unicolor,42005,5 - 7.5,1,2023-01-11,18:09:22
Cervus unicolor,42005,5 - 7.5,1,2023-01-11,18:09:24
Cervus unicolor,42005,5 - 7.5,1,2023-01-11,18:09:32
Cervus unicolor,42005,5 - 7.5,1,2023-01-11,18:09:34
Cervus unicolor,42005,5 - 7.5,1,2023-01-11,18:09:36
Cervus unicolor,42352,2.5 - 5,1,2021-12-22,01:25:26
Cervus unicolor,42352,2.5 - 5,1,2021-12-22,01:25:28
Cervus unicolor,42352,2.5 - 5,1,2021-12-22,01:25:30
Cervus unicolor,42352,2.5 - 5,1,2021-12-22,01:25:32
Cervus unicolor,42352,2.5 - 5,1,2021-12-22,01:25:38
Cervus unicolor,42352,2.5 - 5,1,2021-12-22,01:25:40
Cervus unicolor,42352,5 - 7.5,1,2021-10-28,03:40:36
Cervus unicolor,42352,5 - 7.5,1,2021-10-28,03:40:38
Cervus unicolor,42352,5 - 7.5,1,2021-10-28,03:40:40
Cervus unicolor,42352,5 - 7.5,1,2021-10-28,03:40:42
Cervus unicolor,42352,5 - 7.5,1,2021-10-28,03:40:44
Cervus unicolor,42352,2.5 - 5,1,2021-10-28,03:40:48
Cervus unicolor,42352,2.5 - 5,1,2021-10-28,03:40:50
Cervus unicolor,42372,10+,1,2023-04-22,09:41:02
Cervus unicolor,42372,10+,1,2023-04-22,09:41:04
Cervus unicolor,42372,10+,1,2023-04-22,09:41:06
Cervus unicolor,42372,10+,1,2023-04-22,09:41:08
Cervus unicolor,42372,10+,1,2023-04-22,09:41:10
Cervus unicolor,42372,10+,1,2023-04-22,09:41:12
Cervus unicolor,42372,5 - 7.5,2,2023-05-06,15:51:46
Cervus unicolor,42372,5 - 7.5,2,2023-05-06,15:51:48
Cervus unicolor,42372,10+,1,2023-04-20,17:44:34
Cervus unicolor,42372,10+,1,2023-04-20,17:44:36
Cervus unicolor,42372,7.5 - 10,1,2023-04-20,17:44:48
Cervus unicolor,42372,7.5 - 10,1,2023-04-20,17:44:50
Cervus unicolor,42372,7.5 - 10,1,2023-04-20,17:44:52
Cervus unicolor,42372,7.5 - 10,1,2023-04-20,17:44:54
Cervus unicolor,42372,10+,1,2023-04-15,17:57:48
Cervus unicolor,42519,10+,1,2022-12-19,07:33:14
Cervus unicolor,42519,10+,1,2022-12-19,07:33:16
Cervus unicolor,42519,10+,1,2022-12-19,07:33:18
Cervus unicolor,42519,10+,1,2022-12-19,07:33:20
Cervus unicolor,42519,2.5 - 5,1,2023-01-24,22:03:50
Cervus unicolor,42519,2.5 - 5,1,2023-01-24,22:03:52
Cervus unicolor,42519,2.5 - 5,1,2023-01-24,22:03:54
Cervus unicolor,42519,2.5 - 5,1,2023-01-24,22:03:56
Cervus unicolor,42519,2.5 - 5,1,2023-01-24,22:03:58
Cervus unicolor,42519,0 - 2.5,1,2023-01-06,23:52:54
Cervus unicolor,42519,0 - 2.5,1,2023-01-06,23:52:56
Cervus unicolor,42519,0 - 2.5,1,2023-01-06,23:53:00
Cervus unicolor,42519,0 - 2.5,1,2023-01-06,23:53:02
Cervus unicolor,42519,0 - 2.5,1,2023-01-06,23:53:06
Cervus unicolor,42519,0 - 2.5,1,2023-01-06,23:53:10
Cervus unicolor,42519,0 - 2.5,1,2023-01-06,23:53:14
Cervus unicolor,42697,0 - 2.5,1,2022-01-09,00:10:40
Cervus unicolor,42697,0 - 2.5,1,2022-01-09,00:10:44
Cervus unicolor,42697,0 - 2.5,1,2022-01-09,00:10:46
Cervus unicolor,42697,0 - 2.5,1,2022-01-09,00:10:48
Cervus unicolor,42697,0 - 2.5,1,2022-01-09,00:10:50
Cervus unicolor,42697,0 - 2.5,1,2022-01-09,00:10:52
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:10:54
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:10:56
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:10:58
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:11:00
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:11:02
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:00
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:02
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:04
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:06
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:08
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:12
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:14
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:18
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:22
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:24
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:38
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:40
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:42
Cervus unicolor,42697,2.5 - 5,1,2022-01-09,00:15:44
Cervus unicolor,42697,7.5 - 10,1,2022-02-23,20:32:16
Cervus unicolor,42697,7.5 - 10,1,2022-02-23,20:32:18
Cervus unicolor,42697,5 - 7.5,1,2022-02-23,20:32:32
Cervus unicolor,42697,5 - 7.5,1,2022-02-23,20:32:34
Cervus unicolor,42697,5 - 7.5,1,2022-02-23,20:32:36
Cervus unicolor,42697,5 - 7.5,1,2022-02-23,20:32:38
Cervus unicolor,42697,5 - 7.5,1,2022-02-23,20:33:06
Cervus unicolor,42697,5 - 7.5,1,2022-02-23,20:33:08
Cervus unicolor,42697,5 - 7.5,1,2022-02-23,20:33:10
Cervus unicolor,42697,5 - 7.5,1,2022-02-23,20:33:12
Cervus unicolor,42792,7.5 - 10,1,2021-11-18,17:45:12
Cervus unicolor,42792,10+,1,2021-11-18,17:45:38
Cervus unicolor,42792,10+,1,2021-11-18,17:45:40
Cervus unicolor,42792,7.5 - 10,1,2021-11-18,17:45:42
Cervus unicolor,42792,7.5 - 10,1,2021-11-18,17:45:44
Cervus unicolor,42792,10+,1,2021-11-18,17:45:52
Cervus unicolor,42792,10+,1,2021-11-18,17:45:54
Cervus unicolor,42792,10+,1,2021-11-18,17:46:12
Cervus unicolor,42792,10+,1,2021-11-18,17:46:14
Cervus unicolor,42792,10+,1,2021-11-18,17:46:16
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:04:34
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:04:36
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:04:40
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:04:42
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:04:44
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:04:46
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:04:48
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:04:50
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:04:52
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:04:54
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:05:12
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:05:14
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:05:16
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:05:18
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:05:20
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:05:22
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:05:24
Cervus unicolor,42792,2.5 - 5,1,2021-10-31,20:05:26
Cervus unicolor,42792,2.5 - 5,1,2021-11-16,20:22:44
Cervus unicolor,43134,7.5 - 10,1,2021-12-17,01:47:38
Cervus unicolor,43134,7.5 - 10,1,2021-12-17,01:47:40
Cervus unicolor,43134,7.5 - 10,1,2021-12-17,01:47:42
Cervus unicolor,43134,7.5 - 10,1,2021-12-17,01:47:44
Cervus unicolor,43134,7.5 - 10,1,2021-12-17,01:47:46
Cervus unicolor,43134,7.5 - 10,1,2021-12-17,01:47:48
Cervus unicolor,43134,7.5 - 10,1,2021-12-17,01:47:50
Cervus unicolor,43134,7.5 - 10,1,2021-12-17,01:47:52
Cervus unicolor,43134,7.5 - 10,1,2021-12-17,01:47:54
Cervus unicolor,43134,7.5 - 10,1,2021-12-17,01:47:56
Cervus unicolor,43134,7.5 - 10,1,2021-12-17,01:47:58
Cervus unicolor,43650,10+,1,2023-04-23,00:33:18
Cervus unicolor,43650,10+,1,2023-04-23,00:33:20
Cervus unicolor,43650,10+,1,2023-04-23,00:33:22
Cervus unicolor,43650,10+,1,2023-04-23,00:33:24
Cervus unicolor,43650,10+,1,2023-04-23,00:33:36
Cervus unicolor,43650,10+,1,2023-04-23,00:33:38
Cervus unicolor,43650,0 - 2.5,1,2023-04-06,04:10:04
Cervus unicolor,43650,0 - 2.5,1,2023-04-06,04:10:06
Cervus unicolor,43650,0 - 2.5,1,2023-04-06,04:10:10
Cervus unicolor,43650,0 - 2.5,1,2023-04-06,04:10:12
Cervus unicolor,43650,2.5 - 5,1,2023-04-04,04:39:06
Cervus unicolor,43650,2.5 - 5,1,2023-04-04,04:39:08
Cervus unicolor,43650,5 - 7.5,1,2023-05-17,11:54:24
Cervus unicolor,43650,5 - 7.5,1,2023-05-17,11:54:26
Cervus unicolor,43650,5 - 7.5,1,2023-05-17,11:54:30
Cervus unicolor,43650,0 - 2.5,1,2023-05-17,12:22:34
Cervus unicolor,43650,0 - 2.5,1,2023-05-17,12:22:36
Cervus unicolor,43650,0 - 2.5,1,2023-05-17,12:22:38
Cervus unicolor,43650,0 - 2.5,1,2023-05-17,12:22:40
Cervus unicolor,43650,0 - 2.5,1,2023-05-17,12:22:42
Cervus unicolor,43650,0 - 2.5,1,2023-05-17,12:22:44
Cervus unicolor,43650,0 - 2.5,1,2023-05-17,12:22:46
Cervus unicolor,43650,0 - 2.5,1,2023-05-17,12:22:48
Cervus unicolor,43650,0 - 2.5,1,2023-05-17,12:22:50
Cervus unicolor,43650,0 - 2.5,1,2023-05-17,12:22:52
Cervus unicolor,43650,0 - 2.5,1,2023-05-17,12:22:54
Cervus unicolor,43650,2.5 - 5,1,2023-05-14,22:27:14
Cervus unicolor,43650,2.5 - 5,1,2023-05-14,22:27:16
Cervus unicolor,43650,5 - 7.5,1,2023-05-14,22:27:18
Cervus unicolor,43650,5 - 7.5,1,2023-05-14,22:27:20
Cervus unicolor,43650,5 - 7.5,1,2023-05-14,22:27:26
Cervus unicolor,43650,5 - 7.5,1,2023-05-14,22:27:28
Cervus unicolor,43650,5 - 7.5,1,2023-05-14,22:27:30
Cervus unicolor,43650,5 - 7.5,1,2023-05-14,22:27:36
Cervus unicolor,43650,5 - 7.5,1,2023-05-14,22:27:38
Cervus unicolor,43650,5 - 7.5,1,2023-05-14,22:27:46
Cervus unicolor,43650,5 - 7.5,1,2023-05-14,22:27:50
Cervus unicolor,43650,5 - 7.5,1,2023-05-14,22:27:52
Cervus unicolor,43825,2.5 - 5,1,2023-04-16,18:01:10
Cervus unicolor,43825,2.5 - 5,1,2023-04-16,18:01:12
Cervus unicolor,43825,2.5 - 5,1,2023-04-16,18:01:16
Cervus unicolor,43825,2.5 - 5,1,2023-04-16,18:01:18
Cervus unicolor,43825,2.5 - 5,1,2023-04-16,18:01:20
Cervus unicolor,43825,2.5 - 5,1,2023-04-16,18:01:22
Cervus unicolor,43825,2.5 - 5,1,2023-04-16,18:01:26
Cervus unicolor,43825,2.5 - 5,1,2023-04-16,18:01:28
Cervus unicolor,43825,2.5 - 5,1,2023-04-16,18:01:30
Cervus unicolor,43825,2.5 - 5,1,2023-04-16,18:01:32
Cervus unicolor,43825,2.5 - 5,1,2023-04-16,18:01:34
Cervus unicolor,43825,2.5 - 5,1,2023-04-16,18:01:36
Cervus unicolor,43926,10+,1,2023-05-06,00:17:48
Cervus unicolor,43926,10+,1,2023-05-06,00:17:50
Cervus unicolor,43926,10+,1,2023-05-06,00:18:20
Cervus unicolor,43926,10+,1,2023-05-06,00:18:22
Cervus unicolor,43926,10+,1,2023-05-06,00:18:24
Cervus unicolor,43926,10+,1,2023-05-06,00:18:26
Cervus unicolor,43926,10+,1,2023-05-06,00:18:28
Cervus unicolor,43926,10+,1,2023-05-06,00:18:30
Cervus unicolor,43926,10+,1,2023-05-06,00:18:32
Cervus unicolor,43926,10+,1,2023-05-06,00:18:34
Cervus unicolor,43926,5 - 7.5,2,2023-05-06,00:37:14
Cervus unicolor,43926,5 - 7.5,2,2023-05-06,00:37:16
Cervus unicolor,43926,5 - 7.5,2,2023-05-06,00:37:20
Cervus unicolor,43926,10+,1,2023-05-06,00:37:22
Cervus unicolor,43926,10+,1,2023-05-06,00:37:24
Cervus unicolor,43926,10+,1,2023-05-06,00:38:36
Cervus unicolor,43926,10+,1,2023-05-06,00:38:38
Cervus unicolor,43926,5 - 7.5,1,2023-05-06,00:39:22
Cervus unicolor,43926,5 - 7.5,1,2023-05-06,00:39:24
Cervus unicolor,43926,5 - 7.5,1,2023-05-06,00:39:26
Cervus unicolor,43926,5 - 7.5,1,2023-05-06,00:39:28
Cervus unicolor,43926,5 - 7.5,1,2023-05-06,00:39:30
Cervus unicolor,43926,5 - 7.5,1,2023-05-06,00:39:40
Cervus unicolor,43926,5 - 7.5,1,2023-05-06,00:39:42
Cervus unicolor,43926,5 - 7.5,1,2023-05-06,00:39:44
Cervus unicolor,43926,5 - 7.5,1,2023-05-06,00:39:52
Cervus unicolor,43926,5 - 7.5,1,2023-05-06,00:39:54
Cervus unicolor,43926,5 - 7.5,1,2023-05-06,00:39:56
Cervus unicolor,43926,5 - 7.5,1,2023-05-06,00:39:58
Cervus unicolor,43926,5 - 7.5,1,2023-05-06,00:40:00
Cervus unicolor,43926,10+,1,2023-05-03,01:17:10
Cervus unicolor,43926,10+,1,2023-05-03,01:17:12
Cervus unicolor,43926,10+,1,2023-05-03,01:17:14
Cervus unicolor,43926,10+,1,2023-05-03,01:17:16
Cervus unicolor,43926,10+,1,2023-05-03,01:17:18
Cervus unicolor,43926,10+,1,2023-05-03,01:17:20
Cervus unicolor,43926,10+,1,2023-05-03,01:17:22
Cervus unicolor,43926,10+,1,2023-05-03,01:17:24
Cervus unicolor,43926,10+,1,2023-05-03,01:17:28
Cervus unicolor,43926,10+,1,2023-05-03,01:17:30
Cervus unicolor,43926,10+,1,2023-05-03,01:17:32
Cervus unicolor,43926,10+,1,2023-05-03,01:17:34
Cervus unicolor,43926,0 - 2.5,1,2023-05-08,05:10:56
Cervus unicolor,43926,0 - 2.5,1,2023-05-08,05:10:58
Cervus unicolor,43926,0 - 2.5,1,2023-05-08,05:11:10
Cervus unicolor,43926,0 - 2.5,1,2023-05-08,05:11:12
Cervus unicolor,43926,7.5 - 10,1,2023-04-27,05:27:54
Cervus unicolor,43926,7.5 - 10,1,2023-04-27,05:27:56
Cervus unicolor,43926,7.5 - 10,1,2023-04-27,05:27:58
Cervus unicolor,43926,7.5 - 10,1,2023-04-27,05:28:00
Cervus unicolor,43926,7.5 - 10,1,2023-04-27,05:28:02
Cervus unicolor,43926,7.5 - 10,1,2023-04-27,05:28:08
Cervus unicolor,43926,7.5 - 10,1,2023-04-27,05:28:18
Cervus unicolor,43926,7.5 - 10,1,2023-04-27,05:28:20
Cervus unicolor,43926,7.5 - 10,1,2023-04-27,05:28:22
Cervus unicolor,43926,2.5 - 5,1,2023-04-27,06:12:18
Cervus unicolor,43926,2.5 - 5,1,2023-04-27,06:12:20
Cervus unicolor,43926,2.5 - 5,1,2023-04-27,06:12:22
Cervus unicolor,43926,2.5 - 5,1,2023-04-27,06:12:26
Cervus unicolor,43926,2.5 - 5,1,2023-04-27,06:12:28
Cervus unicolor,43926,2.5 - 5,1,2023-04-27,06:12:30
Cervus unicolor,43926,2.5 - 5,1,2023-04-27,06:12:48
Cervus unicolor,43926,2.5 - 5,1,2023-04-27,06:12:50
Cervus unicolor,43926,2.5 - 5,1,2023-04-27,06:12:52
Cervus unicolor,43926,2.5 - 5,1,2023-04-27,06:12:54
Cervus unicolor,43926,10+,1,2023-05-18,17:09:30
Cervus unicolor,43926,10+,1,2023-05-18,17:09:32
Cervus unicolor,43926,10+,1,2023-05-18,17:09:40
Cervus unicolor,43926,10+,1,2023-05-18,17:09:44
Cervus unicolor,43926,10+,1,2023-05-18,17:09:46
Cervus unicolor,43926,10+,1,2023-05-18,17:09:48
Cervus unicolor,43926,10+,1,2023-05-18,17:09:50
Cervus unicolor,43926,10+,1,2023-05-18,17:09:52
Cervus unicolor,43926,10+,1,2023-05-18,17:09:56
Cervus unicolor,43926,10+,1,2023-05-18,17:09:58
Cervus unicolor,43926,2.5 - 5,1,2023-05-01,17:20:42
Cervus unicolor,43926,2.5 - 5,1,2023-05-01,17:20:44
Cervus unicolor,43926,2.5 - 5,1,2023-05-01,17:20:46
Cervus unicolor,43926,2.5 - 5,1,2023-05-01,17:20:48
Cervus unicolor,43926,2.5 - 5,1,2023-05-01,17:20:50
Cervus unicolor,43926,2.5 - 5,1,2023-05-01,17:20:54
Cervus unicolor,43926,2.5 - 5,1,2023-05-01,17:20:58
Cervus unicolor,43926,2.5 - 5,1,2023-05-01,17:21:02
Cervus unicolor,43926,2.5 - 5,1,2023-05-01,17:21:04
Cervus unicolor,43926,10+,1,2023-05-15,17:31:00
